OTU,percentage_identity,isolate
Gemella_5165,99.517,Gemella sanguinis 20925_1_66
Gemella_5165,99.517,Gemella sanguinis 27098_8_105
Gemella_5165,99.517,Gemella sanguinis 27098_8_106
Gemella_5168,99.034,Gemella n.sp. 27098_8_149
Gemella_5168,99.034,Gemella n.sp. 27098_8_155
Gemella_5168,99.034,Gemella n.sp. 27098_8_92
Gemella_5168,99.034,Gemella sanguinis_ 20925_1_41
Gemella_5168,99.034,Gemella sanguinis 20925_1_65
Gemella_5168,99.034,Gemella sanguinis 20925_1_66
Gemella_5168,99.034,Gemella sanguinis 27098_8_105
Gemella_5168,99.034,Gemella sanguinis 27098_8_106
Gemella_5171,99.517,Gemella n.sp. 27098_8_149
Gemella_5171,99.517,Gemella n.sp. 27098_8_155
Gemella_5171,99.517,Gemella n.sp. 27098_8_92
Gemella_5171,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5171,99.517,Gemella sanguinis 20925_1_65
Gemella_5171,99.517,Gemella sanguinis 20925_1_66
Gemella_5171,99.517,Gemella sanguinis 27098_8_105
Gemella_5171,99.517,Gemella sanguinis 27098_8_106
Gemella_5180,99.517,Gemella n.sp. 27098_8_149
Gemella_5180,99.517,Gemella n.sp. 27098_8_155
Gemella_5180,99.517,Gemella n.sp. 27098_8_92
Gemella_5180,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5180,99.517,Gemella sanguinis 20925_1_65
Gemella_5180,99.517,Gemella sanguinis 20925_1_66
Gemella_5180,99.517,Gemella sanguinis 27098_8_105
Gemella_5180,99.517,Gemella sanguinis 27098_8_106
Gemella_5182,99.517,Gemella n.sp. 27098_8_149
Gemella_5182,99.517,Gemella n.sp. 27098_8_155
Gemella_5182,99.517,Gemella n.sp. 27098_8_92
Gemella_5182,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5182,99.517,Gemella sanguinis 20925_1_65
Gemella_5182,99.517,Gemella sanguinis 20925_1_66
Gemella_5182,99.517,Gemella sanguinis 27098_8_105
Gemella_5182,99.517,Gemella sanguinis 27098_8_106
Gemella_5183,99.517,Gemella n.sp. 27098_8_149
Gemella_5183,99.517,Gemella n.sp. 27098_8_155
Gemella_5183,99.517,Gemella n.sp. 27098_8_92
Gemella_5183,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5183,99.517,Gemella sanguinis 20925_1_65
Gemella_5183,99.517,Gemella sanguinis 20925_1_66
Gemella_5183,99.517,Gemella sanguinis 27098_8_105
Gemella_5183,99.517,Gemella sanguinis 27098_8_106
Gemella_5184,99.517,Gemella n.sp. 27098_8_149
Gemella_5184,99.517,Gemella n.sp. 27098_8_155
Gemella_5184,99.517,Gemella n.sp. 27098_8_92
Gemella_5184,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5184,99.517,Gemella sanguinis 20925_1_65
Gemella_5184,99.517,Gemella sanguinis 20925_1_66
Gemella_5184,99.517,Gemella sanguinis 27098_8_105
Gemella_5184,99.517,Gemella sanguinis 27098_8_106
Gemella_5185,99.517,Gemella n.sp. 27098_8_149
Gemella_5185,99.517,Gemella n.sp. 27098_8_155
Gemella_5185,99.517,Gemella n.sp. 27098_8_92
Gemella_5185,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5185,99.517,Gemella sanguinis 20925_1_65
Gemella_5185,99.517,Gemella sanguinis 20925_1_66
Gemella_5185,99.517,Gemella sanguinis 27098_8_105
Gemella_5185,99.517,Gemella sanguinis 27098_8_106
Gemella_5186,99.517,Gemella n.sp. 27098_8_149
Gemella_5186,99.517,Gemella n.sp. 27098_8_155
Gemella_5186,99.517,Gemella n.sp. 27098_8_92
Gemella_5186,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5186,99.517,Gemella sanguinis 20925_1_65
Gemella_5186,99.517,Gemella sanguinis 20925_1_66
Gemella_5186,99.517,Gemella sanguinis 27098_8_105
Gemella_5186,99.517,Gemella sanguinis 27098_8_106
Gemella_5187,99.517,Gemella n.sp. 27098_8_149
Gemella_5187,99.517,Gemella n.sp. 27098_8_155
Gemella_5187,99.517,Gemella n.sp. 27098_8_92
Gemella_5187,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5187,99.517,Gemella sanguinis 20925_1_65
Gemella_5187,99.517,Gemella sanguinis 20925_1_66
Gemella_5187,99.517,Gemella sanguinis 27098_8_105
Gemella_5187,99.517,Gemella sanguinis 27098_8_106
Gemella_5188,99.517,Gemella n.sp. 27098_8_149
Gemella_5188,99.517,Gemella n.sp. 27098_8_155
Gemella_5188,99.517,Gemella n.sp. 27098_8_92
Gemella_5188,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5188,99.517,Gemella sanguinis 20925_1_65
Gemella_5188,99.517,Gemella sanguinis 20925_1_66
Gemella_5188,99.517,Gemella sanguinis 27098_8_105
Gemella_5188,99.517,Gemella sanguinis 27098_8_106
Gemella_5189,99.517,Gemella n.sp. 27098_8_149
Gemella_5189,99.517,Gemella n.sp. 27098_8_155
Gemella_5189,99.517,Gemella n.sp. 27098_8_92
Gemella_5189,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5189,99.517,Gemella sanguinis 20925_1_65
Gemella_5189,99.517,Gemella sanguinis 20925_1_66
Gemella_5189,99.517,Gemella sanguinis 27098_8_105
Gemella_5189,99.517,Gemella sanguinis 27098_8_106
Gemella_5190,99.517,Gemella n.sp. 27098_8_149
Gemella_5190,99.517,Gemella n.sp. 27098_8_155
Gemella_5190,99.517,Gemella n.sp. 27098_8_92
Gemella_5190,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5190,99.517,Gemella sanguinis 20925_1_65
Gemella_5190,99.517,Gemella sanguinis 20925_1_66
Gemella_5190,99.517,Gemella sanguinis 27098_8_105
Gemella_5190,99.517,Gemella sanguinis 27098_8_106
Gemella_5193,99.517,Gemella n.sp. 27098_8_149
Gemella_5193,99.517,Gemella n.sp. 27098_8_155
Gemella_5193,99.517,Gemella n.sp. 27098_8_92
Gemella_5193,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5193,99.517,Gemella sanguinis 20925_1_65
Gemella_5193,99.517,Gemella sanguinis 20925_1_66
Gemella_5193,99.517,Gemella sanguinis 27098_8_105
Gemella_5193,99.517,Gemella sanguinis 27098_8_106
Gemella_5194,99.517,Gemella n.sp. 27098_8_149
Gemella_5194,99.517,Gemella n.sp. 27098_8_155
Gemella_5194,99.517,Gemella n.sp. 27098_8_92
Gemella_5194,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5194,99.517,Gemella sanguinis 20925_1_65
Gemella_5194,99.517,Gemella sanguinis 20925_1_66
Gemella_5194,99.517,Gemella sanguinis 27098_8_105
Gemella_5194,99.517,Gemella sanguinis 27098_8_106
Gemella_5198,99.517,Gemella n.sp. 27098_8_149
Gemella_5198,99.517,Gemella n.sp. 27098_8_155
Gemella_5198,99.517,Gemella n.sp. 27098_8_92
Gemella_5198,99.517,Gemella sanguinis_ 20925_1_41
Gemella_5198,99.517,Gemella sanguinis 20925_1_65
Gemella_5198,99.517,Gemella sanguinis 20925_1_66
Gemella_5198,99.517,Gemella sanguinis 27098_8_105
Gemella_5198,99.517,Gemella sanguinis 27098_8_106
Gemella_5200,97.101,Gemella n.sp. 27098_8_149
Gemella_5200,97.101,Gemella n.sp. 27098_8_155
Gemella_5200,97.101,Gemella n.sp. 27098_8_92
Gemella_5200,97.101,Gemella sanguinis_ 20925_1_41
Gemella_5200,97.101,Gemella sanguinis 20925_1_65
Gemella_5200,97.101,Gemella sanguinis 20925_1_66
Gemella_5200,97.101,Gemella sanguinis 27098_8_105
Gemella_5200,97.101,Gemella sanguinis 27098_8_106
Gemella_5201,97.101,Gemella n.sp. 27098_8_149
Gemella_5201,97.101,Gemella n.sp. 27098_8_155
Gemella_5201,97.101,Gemella n.sp. 27098_8_92
Gemella_5201,97.101,Gemella sanguinis_ 20925_1_41
Gemella_5201,97.101,Gemella sanguinis 20925_1_65
Gemella_5201,97.101,Gemella sanguinis 20925_1_66
Gemella_5201,97.101,Gemella sanguinis 27098_8_105
Gemella_5201,97.101,Gemella sanguinis 27098_8_106
Gemella_5204,96.618,Gemella n.sp. 27098_8_149
Gemella_5204,96.618,Gemella n.sp. 27098_8_155
Gemella_5204,96.618,Gemella n.sp. 27098_8_92
Gemella_5204,96.618,Gemella sanguinis_ 20925_1_41
Gemella_5204,96.618,Gemella sanguinis 20925_1_65
Gemella_5204,96.618,Gemella sanguinis 20925_1_66
Gemella_5204,96.618,Gemella sanguinis 27098_8_105
Gemella_5204,96.618,Gemella sanguinis 27098_8_106
Gemella_5249,98.551,Gemella n.sp. 27098_8_149
Gemella_5249,98.551,Gemella n.sp. 27098_8_155
Gemella_5249,98.551,Gemella n.sp. 27098_8_92
Gemella_5249,98.551,Gemella sanguinis_ 20925_1_41
Gemella_5249,98.551,Gemella sanguinis 20925_1_65
Gemella_5249,98.551,Gemella sanguinis 20925_1_66
Gemella_5249,98.551,Gemella sanguinis 27098_8_105
Gemella_5249,98.551,Gemella sanguinis 27098_8_106
Gemella_5283,,no_isolate
Gemella_5316,99.034,Gemella n.sp. 27098_8_149
Gemella_5316,99.034,Gemella n.sp. 27098_8_155
Gemella_5316,99.034,Gemella n.sp. 27098_8_92
Gemella_5316,99.034,Gemella sanguinis_ 20925_1_41
Gemella_5316,99.034,Gemella sanguinis 20925_1_65
Gemella_5316,99.034,Gemella sanguinis 20925_1_66
Gemella_5316,99.034,Gemella sanguinis 27098_8_105
Gemella_5316,99.034,Gemella sanguinis 27098_8_106
Gemella_5370,99.034,Gemella n.sp. 27098_8_149
Gemella_5370,99.034,Gemella n.sp. 27098_8_155
Gemella_5370,99.034,Gemella n.sp. 27098_8_92
Gemella_5370,99.034,Gemella sanguinis_ 20925_1_41
Gemella_5370,99.034,Gemella sanguinis 20925_1_65
Gemella_5370,99.034,Gemella sanguinis 20925_1_66
Gemella_5370,99.034,Gemella sanguinis 27098_8_105
Gemella_5370,99.034,Gemella sanguinis 27098_8_106
Gemella_5485,,no_isolate
Gemella_5488,,no_isolate
Gemella_5529,96.135,Gemella n.sp. 27098_8_149
Gemella_5529,96.135,Gemella n.sp. 27098_8_155
Gemella_5529,96.135,Gemella n.sp. 27098_8_92
Gemella_5529,96.135,Gemella sanguinis_ 20925_1_41
Gemella_5529,96.135,Gemella sanguinis 20925_1_65
Gemella_5529,96.135,Gemella sanguinis 20925_1_66
Gemella_5529,96.135,Gemella sanguinis 27098_8_105
Gemella_5529,96.135,Gemella sanguinis 27098_8_106
Glutamicibacter_5653,,no_isolate
Modestobacter_5703,,no_isolate
Corynebacterium_1_5710,,no_isolate
Corynebacterium_5714,,no_isolate
Corynebacterium_1_5718,,no_isolate
Corynebacterium_1_5724,,no_isolate
Corynebacterium_1_5727,,no_isolate
Corynebacterium_1_5732,,no_isolate
Corynebacterium_1_5744,,no_isolate
Corynebacterium_1_5753,,no_isolate
Corynebacterium_1_5760,,no_isolate
Corynebacterium_1_5763,,no_isolate
Corynebacterium_5769,,no_isolate
Corynebacterium_1_5771,,no_isolate
Corynebacterium_1_5772,,no_isolate
Corynebacterium_1_5773,,no_isolate
Corynebacterium_1_5774,,no_isolate
Corynebacterium_5783,,no_isolate
Corynebacterium_5791,,no_isolate
Corynebacterium_1_5802,,no_isolate
Corynebacterium_1_5803,,no_isolate
Corynebacterium_1_5805,,no_isolate
Corynebacterium_1_5807,,no_isolate
Corynebacterium_1_5809,,no_isolate
Corynebacterium_1_5810,,no_isolate
Mycobacterium_5812,,no_isolate
Mycobacterium_5814,,no_isolate
Mycobacterium_5836,,no_isolate
Mycobacterium_5840,,no_isolate
Lawsonella_5853,,no_isolate
Gordonia_5856,,no_isolate
Rhodococcus_5859,,no_isolate
Rhodococcus_5873,,no_isolate
Geodermatophilus_5950,,no_isolate
Pseudopropionibacterium_5960,,no_isolate
Cutibacterium_5965,96.135,Cutibacterium acnes 20925_1_38
Cutibacterium_5965,96.135,Cutibacterium acnes 20925_1_68
Cutibacterium_5969,100,Cutibacterium acnes 20925_1_38
Cutibacterium_5969,100,Cutibacterium acnes 20925_1_68
Nocardioides_5979,,no_isolate
Nocardioides_5982,,no_isolate
Nocardioides_5984,,no_isolate
Nocardioides_5996,,no_isolate
Nocardioides_6002,,no_isolate
Nocardioides_6005,,no_isolate
Nocardioides_6009,,no_isolate
Bifidobacterium_6038,,no_isolate
Bifidobacteriaceae_6042,,no_isolate
Bifidobacteriaceae_6052,,no_isolate
Bifidobacteriaceae_6055,,no_isolate
Bifidobacterium_6056,,no_isolate
Bifidobacteriaceae_6062,,no_isolate
Bifidobacteriaceae_6075,,no_isolate
Bifidobacteriaceae_6076,,no_isolate
Bifidobacteriaceae_6090,,no_isolate
Bifidobacterium_6124,,no_isolate
Bifidobacterium_6126,,no_isolate
Bifidobacterium_6127,,no_isolate
Bifidobacterium_6129,,no_isolate
Bifidobacterium_6133,,no_isolate
Bifidobacterium_6136,,no_isolate
Bifidobacterium_6137,,no_isolate
Bifidobacterium_6140,,no_isolate
Bifidobacterium_6141,,no_isolate
Actinomyces_6197,,no_isolate
Actinomyces_6216,96.135,Pauljensenia n.sp. 20925_1_25
Actinomyces_6216,100,Actinomyces naeslundii 27098_8_156
Actinomyces_6216,99.517,Actinomyces oris 27098_8_157
Actinomyces_6216,96.618,Pauljensenia n.sp. 20925_1_27
Actinomyces_6216,96.618,Pauljensenia n.sp. 20925_1_34
Actinomyces_6216,96.618,Pauljensenia n.sp. 20925_1_91
Actinomyces_6216,96.618,Pauljensenia n.sp. 27098_8_107
Actinomyces_6216,96.618,Pauljensenia n.sp. 27098_8_83
Actinomyces_6222,95.192,Pauljensenia n.sp. 20925_1_25
Actinomyces_6222,98.077,Actinomyces naeslundii 27098_8_156
Actinomyces_6222,97.596,Actinomyces oris 27098_8_157
Actinomyces_6222,95.673,Pauljensenia n.sp. 20925_1_27
Actinomyces_6222,95.673,Pauljensenia n.sp. 20925_1_34
Actinomyces_6222,95.673,Pauljensenia n.sp. 20925_1_91
Actinomyces_6222,95.673,Pauljensenia n.sp. 27098_8_107
Actinomyces_6222,95.673,Pauljensenia n.sp. 27098_8_83
Actinomyces_6223,96.154,Actinomyces naeslundii 27098_8_156
Actinomyces_6223,95.673,Actinomyces oris 27098_8_157
Actinomyces_6225,95.652,Actinomyces naeslundii 27098_8_156
